"","division","season","year","sex","cw","mature","ncrab","tows","ncrabS","npt","nptS"
"34013","3PS","Spring",2014,1,42,"Imm",16,156,183.959307677711,0.102564102564103,1.17922633126738
"34014","3PS","Spring",2014,1,43,"Imm",5,156,56.3584825392781,0.032051282051282,0.361272323969731
"34015","3PS","Spring",2014,1,44,"Imm",4,156,44.2033951008794,0.0256410256410256,0.283355096800509
"34016","3PS","Spring",2014,1,45,"Imm",4,156,43.3392265493428,0.0256410256410256,0.27781555480348
"34017","3PS","Spring",2014,1,46,"Mat",1,156,10.6234655255909,0.00641025641025641,0.0680991379845573
"34018","3PS","Spring",2014,1,47,"Imm",1,156,10.4167231467618,0.00641025641025641,0.0667738663253959
"34019","3PS","Spring",2014,1,47,"Unk",4,156,41.6668925870471,0.0256410256410256,0.267095465301584
"34020","3PS","Spring",2014,1,48,"Imm",1,156,10.2144794335009,0.00641025641025641,0.0654774322660312
"34021","3PS","Spring",2014,1,49,"Imm",1,156,10.0166364959029,0.00641025641025641,0.0642092083070699
"34022","3PS","Spring",2014,1,51,"Imm",3,156,28.9013159760941,0.0192307692307692,0.185264846000603
"34023","3PS","Spring",2014,1,51,"Mat",1,156,9.63377199203138,0.00641025641025641,0.0617549486668678
"34024","3PS","Spring",2014,1,51,"Unk",1,156,9.63377199203138,0.00641025641025641,0.0617549486668678
"34025","3PS","Spring",2014,1,52,"Imm",8,156,75.5885208949104,0.0512820512820513,0.4845418006084
"34026","3PS","Spring",2014,1,52,"Unk",2,156,18.8971302237276,0.0128205128205128,0.1211354501521
"34027","3PS","Spring",2014,1,54,"Unk",1,156,9.09015383294796,0.00641025641025641,0.0582702168778715
"34028","3PS","Spring",2014,1,55,"Imm",4,156,35.6671038245757,0.0256410256410256,0.228635280926767
"34029","3PS","Spring",2014,1,55,"Mat",1,156,8.91677595614393,0.00641025641025641,0.0571588202316919
"34030","3PS","Spring",2014,1,55,"Unk",1,156,8.91677595614393,0.00641025641025641,0.0571588202316919
"34031","3PS","Spring",2014,1,56,"Mat",3,156,26.2415122235594,0.0192307692307692,0.168214821945894
"34032","3PS","Spring",2014,1,57,"Mat",4,156,34.3250243833623,0.0256410256410256,0.220032207585656
"34033","3PS","Spring",2014,1,57,"Unk",1,156,8.58125609584059,0.00641025641025641,0.055008051896414
"34034","3PS","Spring",2014,1,58,"Mat",2,156,16.837903428358,0.0128205128205128,0.10793527838691
"34035","3PS","Spring",2014,1,58,"Unk",2,156,16.837903428358,0.0128205128205128,0.10793527838691
"34036","3PS","Spring",2014,1,59,"Mat",2,156,16.520358075425,0.0128205128205128,0.105899731252724
"34037","3PS","Spring",2014,1,59,"Unk",1,156,8.2601790377125,0.00641025641025641,0.0529498656263622
"34038","3PS","Spring",2014,1,60,"Mat",3,156,24.3145836520986,0.0192307692307692,0.155862715718581
"34039","3PS","Spring",2014,1,61,"Imm",1,156,7.95292307628302,0.00641025641025641,0.0509802761300193
"34040","3PS","Spring",2014,1,61,"Unk",1,156,7.95292307628302,0.00641025641025641,0.0509802761300193
"34041","3PS","Spring",2014,1,62,"Mat",2,156,15.6085821468731,0.0128205128205128,0.100055013762007
"34042","3PS","Spring",2014,1,63,"Imm",1,156,7.65889326803589,0.00641025641025641,0.0490954696668967
"34043","3PS","Spring",2014,1,63,"Mat",3,156,22.9766798041077,0.0192307692307692,0.14728640900069
"34044","3PS","Spring",2014,1,64,"Mat",2,156,15.0333185694096,0.0128205128205128,0.0963674267269848
"34045","3PS","Spring",2014,1,64,"Unk",1,156,7.51665928470482,0.00641025641025641,0.0481837133634924
"34046","3PS","Spring",2014,1,66,"Mat",2,156,14.4828178123659,0.0128205128205128,0.0928385757202941
"34047","3PS","Spring",2014,1,68,"Imm",1,156,6.97800696716047,0.00641025641025641,0.0447308138920543
"34048","3PS","Spring",2014,1,68,"Mat",3,156,20.9340209014814,0.0192307692307692,0.134192441676163
"34049","3PS","Spring",2014,1,69,"Mat",1,156,6.8505889096933,0.00641025641025641,0.0439140314723929
"34050","3PS","Spring",2014,1,69,"Unk",2,156,13.7011778193866,0.0128205128205128,0.0878280629447858
"34051","3PS","Spring",2014,1,70,"Mat",2,156,13.4518868784137,0.0128205128205128,0.0862300440923954
"34052","3PS","Spring",2014,1,72,"Imm",1,156,6.484730248597,0.00641025641025641,0.0415687836448526
"34053","3PS","Spring",2014,1,72,"Mat",2,156,12.969460497194,0.0128205128205128,0.0831375672897052
"34054","3PS","Spring",2014,1,74,"Mat",1,156,6.25390033124822,0.00641025641025641,0.0400891046874886
"34055","3PS","Spring",2014,1,75,"Mat",2,156,12.2844773279527,0.0128205128205128,0.0787466495381584
"34056","3PS","Spring",2014,1,75,"Unk",1,156,6.14223866397635,0.00641025641025641,0.0393733247690792
"34057","3PS","Spring",2014,1,77,"Mat",1,156,5.92615165394427,0.00641025641025641,0.0379881516278479
"34058","3PS","Spring",2014,1,78,"Mat",2,156,11.6432434417056,0.0128205128205128,0.0746361759083695
"34059","3PS","Spring",2014,1,79,"Imm",1,156,5.71936633453555,0.00641025641025641,0.0366626047085612
"34060","3PS","Spring",2014,1,79,"Mat",3,156,17.1580990036067,0.0192307692307692,0.109987814125684
"34061","3PS","Spring",2014,1,80,"Mat",3,156,16.8580080041679,0.0192307692307692,0.108064153872871
"34062","3PS","Spring",2014,1,81,"Mat",2,156,11.0429646095601,0.0128205128205128,0.0707882346766673
"34063","3PS","Spring",2014,1,82,"Mat",1,156,5.42575788160839,0.00641025641025641,0.0347804992410794
"34064","3PS","Spring",2014,1,83,"Mat",3,156,15.9963491981544,0.0192307692307692,0.102540699988169
"34065","3PS","Spring",2014,1,83,"Unk",1,156,5.33211639938481,0.00641025641025641,0.0341802333293898
"34066","3PS","Spring",2014,1,84,"Mat",3,156,15.7215376014116,0.0192307692307692,0.100779087188536
"34067","3PS","Spring",2014,1,85,"Imm",1,156,5.15090194680637,0.00641025641025641,0.0330186022231177
"34068","3PS","Spring",2014,1,85,"Mat",2,156,10.3018038936127,0.0128205128205128,0.0660372044462355
"34069","3PS","Spring",2014,1,86,"Mat",3,156,15.1897237953566,0.0192307692307692,0.0973700243292087
"34070","3PS","Spring",2014,1,87,"Mat",3,156,14.9324641777803,0.0192307692307692,0.0957209242165406
"34071","3PS","Spring",2014,1,88,"Mat",4,156,19.5744032920179,0.0256410256410256,0.125476944179602
"34072","3PS","Spring",2014,1,89,"Mat",4,156,19.2461558131678,0.0256410256410256,0.123372793674152
"34073","3PS","Spring",2014,1,90,"Mat",2,156,9.46252546115124,0.0128205128205128,0.0606572144945592
"34074","3PS","Spring",2014,1,91,"Imm",1,156,4.65273329959658,0.00641025641025641,0.0298252134589525
"34075","3PS","Spring",2014,1,91,"Mat",4,156,18.6109331983863,0.0256410256410256,0.11930085383581
"34076","3PS","Spring",2014,1,92,"Mat",2,156,9.15182530115443,0.0128205128205128,0.058665546802272
"34077","3PS","Spring",2014,1,93,"Mat",3,156,13.5022908024712,0.0192307692307692,0.0865531461696869
"34078","3PS","Spring",2014,1,93,"Unk",1,156,4.50076360082372,0.00641025641025641,0.028851048723229
"34079","3PS","Spring",2014,1,94,"Imm",1,156,4.42724977672898,0.00641025641025641,0.0283798062610832
"34080","3PS","Spring",2014,1,94,"Mat",4,156,17.7089991069159,0.0256410256410256,0.113519225044333
"34081","3PS","Spring",2014,1,94,"Unk",1,156,4.42724977672898,0.00641025641025641,0.0283798062610832
"34082","3PS","Spring",2014,1,95,"Mat",1,156,4.35533559616704,0.00641025641025641,0.0279188179241477
"34083","3PS","Spring",2014,1,96,"Mat",4,156,17.1399450050824,0.0256410256410256,0.109871442340272
"34084","3PS","Spring",2014,1,98,"Mat",2,156,8.29769321515828,0.0128205128205128,0.0531903411228095
"34085","3PS","Spring",2014,1,99,"Mat",2,156,8.16598082907778,0.0128205128205128,0.0523460309556268
"34086","3PS","Spring",2014,1,101,"Mat",2,156,7.9110917844513,0.0128205128205128,0.0507121268234057
"34087","3PS","Spring",2014,1,101,"Unk",2,156,7.9110917844513,0.0128205128205128,0.0507121268234057
"34088","3PS","Spring",2014,1,102,"Mat",2,156,7.78779175463185,0.0128205128205128,0.0499217420168709
"34089","3PS","Spring",2014,1,103,"Mat",5,156,19.1679367611986,0.032051282051282,0.122871389494863
"34090","3PS","Spring",2014,1,104,"Mat",1,156,3.7745911264936,0.00641025641025641,0.0241960969647026
"34091","3PS","Spring",2014,1,104,"Unk",1,156,3.7745911264936,0.00641025641025641,0.0241960969647026
"34092","3PS","Spring",2014,1,106,"Mat",4,156,14.6416878921953,0.0256410256410256,0.0938569736679188
"34093","3PS","Spring",2014,1,106,"Unk",1,156,3.66042197304883,0.00641025641025641,0.0234642434169797
"34094","3PS","Spring",2014,1,108,"Imm",1,156,3.55116734983852,0.00641025641025641,0.0227638932681956
"34095","3PS","Spring",2014,1,108,"Mat",1,156,3.55116734983852,0.00641025641025641,0.0227638932681956
"34096","3PS","Spring",2014,1,108,"Unk",1,156,3.55116734983852,0.00641025641025641,0.0227638932681956
"34097","3PS","Spring",2014,1,110,"Mat",1,156,3.44661570578518,0.00641025641025641,0.0220936904216999
"34098","3PS","Spring",2014,1,110,"Unk",1,156,3.44661570578518,0.00641025641025641,0.0220936904216999
"34099","3PS","Spring",2014,1,111,"Unk",2,156,6.7920797842155,0.0128205128205128,0.0435389729757404
"34100","3PS","Spring",2014,1,112,"Mat",3,156,10.0396937887441,0.0192307692307692,0.0643570114663083
"34101","3PS","Spring",2014,1,112,"Unk",1,156,3.34656459624803,0.00641025641025641,0.0214523371554361
"34102","3PS","Spring",2014,1,113,"Mat",2,156,6.59633174239398,0.0128205128205128,0.0422841778358589
"34103","3PS","Spring",2014,1,114,"Mat",3,156,9.75246087308065,0.0192307692307692,0.06251577482744
"34104","3PS","Spring",2014,1,116,"Mat",1,156,3.15919739924,0.00641025641025641,0.0202512653797436
"34105","3PS","Spring",2014,1,117,"Mat",1,156,3.11487574035496,0.00641025641025641,0.0199671521817626
"34106","3PS","Spring",2014,1,118,"Mat",1,156,3.07151851034941,0.00641025641025641,0.0196892212201885
"34107","3PS","Spring",2014,1,119,"Mat",1,156,3.02910472347761,0.00641025641025641,0.0194173379710103
"34108","3PS","Spring",2014,1,120,"Mat",2,156,5.97522770127746,0.0128205128205128,0.0383027416748555
"34109","3PS","Spring",2014,1,121,"Mat",2,156,5.89405161888068,0.0128205128205128,0.037782382172312
"34110","3PS","Spring",2014,1,122,"Mat",1,156,2.90732095447816,0.00641025641025641,0.0186366727851164
"34111","3PS","Spring",2014,1,125,"Mat",1,156,2.79331540954801,0.00641025641025641,0.0179058680099231
"34112","3PS","Spring",2014,2,10,"Imm",6,156,132.594024686753,0.0384615384615385,0.849961696709957
"34113","3PS","Spring",2014,2,11,"Imm",16,156,346.280907412403,0.102564102564103,2.21974940648976
"34114","3PS","Spring",2014,2,12,"Imm",2,156,42.3920830005054,0.0128205128205128,0.271744121798112
"34115","3PS","Spring",2014,2,13,"Imm",3,156,62.277727059935,0.0192307692307692,0.399216199102148
"34116","3PS","Spring",2014,2,14,"Imm",4,156,81.3277914125517,0.0256410256410256,0.521331996234305
"34117","3PS","Spring",2014,2,15,"Imm",10,156,199.139511808518,0.0641025641025641,1.27653533210589
"34118","3PS","Spring",2014,2,16,"Imm",5,156,97.5252500895204,0.032051282051282,0.625161859548208
"34119","3PS","Spring",2014,2,17,"Imm",3,156,57.3151393444481,0.0192307692307692,0.367404739387488
"34120","3PS","Spring",2014,2,18,"Imm",12,156,224.564962344614,0.0769230769230769,1.43951898938855
"34121","3PS","Spring",2014,2,19,"Imm",7,156,128.316733040797,0.0448717948717949,0.822543160517931
"34122","3PS","Spring",2014,2,20,"Imm",14,156,251.391086456955,0.0897435897435897,1.61148132344202
"34123","3PS","Spring",2014,2,21,"Imm",17,156,299.033375448018,0.108974358974359,1.91688061184627
"34124","3PS","Spring",2014,2,22,"Imm",16,156,275.709787259824,0.102564102564103,1.76737043115272
"34125","3PS","Spring",2014,2,23,"Imm",15,156,253.219832660773,0.0961538461538462,1.62320405551778
"34126","3PS","Spring",2014,2,24,"Imm",3,156,49.6152309261883,0.0192307692307692,0.318046352090951
"34127","3PS","Spring",2014,2,25,"Imm",4,156,64.8118404869364,0.0256410256410256,0.4154605159419
"34128","3PS","Spring",2014,2,26,"Imm",1,156,15.8748092519598,0.00641025641025641,0.101761597768973
"34129","3PS","Spring",2014,2,27,"Imm",1,156,15.5537988679795,0.00641025641025641,0.0997038388973048
"34130","3PS","Spring",2014,2,28,"Imm",3,156,45.7193207835024,0.0192307692307692,0.293072569125016
"34131","3PS","Spring",2014,2,29,"Imm",2,156,29.8651628743219,0.0128205128205128,0.191443351758474
"34132","3PS","Spring",2014,2,30,"Imm",2,156,29.2641474179179,0.0128205128205128,0.187590688576397
"34133","3PS","Spring",2014,2,31,"Imm",2,156,28.6762099165757,0.0128205128205128,0.183821858439588
"34134","3PS","Spring",2014,2,32,"Imm",4,156,56.2021315941348,0.0256410256410256,0.360270074321377
"34135","3PS","Spring",2014,2,33,"Imm",7,156,96.3845283744394,0.0448717948717949,0.617849540861791
"34136","3PS","Spring",2014,2,34,"Imm",5,156,67.4701255928261,0.032051282051282,0.432500805082218
"34137","3PS","Spring",2014,2,35,"Imm",4,156,52.8992801508857,0.0256410256410256,0.339097949685165
"34138","3PS","Spring",2014,2,36,"Imm",4,156,51.8458911846393,0.0256410256410256,0.33234545631179
"34139","3PS","Spring",2014,2,37,"Imm",6,156,76.223135572047,0.0384615384615385,0.488609843410558
"34140","3PS","Spring",2014,2,37,"Mat",1,156,12.7038559286745,0.00641025641025641,0.0814349739017596
"34141","3PS","Spring",2014,2,38,"Imm",11,156,136.970292180398,0.0705128205128205,0.878014693464088
"34142","3PS","Spring",2014,2,39,"Imm",7,156,85.4372208397444,0.0448717948717949,0.547674492562464
"34143","3PS","Spring",2014,2,40,"Imm",13,156,155.534004106072,0.0833333333333333,0.997012846833792
"34144","3PS","Spring",2014,2,40,"Mat",5,156,59.8207708100275,0.032051282051282,0.383466479551459
"34145","3PS","Spring",2014,2,41,"Imm",4,156,46.9129548543138,0.0256410256410256,0.300724069578934
"34146","3PS","Spring",2014,2,41,"Mat",2,156,23.4564774271569,0.0128205128205128,0.150362034789467
"34147","3PS","Spring",2014,2,42,"Imm",8,156,91.9796538388555,0.0512820512820513,0.589613165633689
"34148","3PS","Spring",2014,2,42,"Mat",1,156,11.4974567298569,0.00641025641025641,0.0737016457042111
"34149","3PS","Spring",2014,2,43,"Imm",5,156,56.3584825392781,0.032051282051282,0.361272323969731
"34150","3PS","Spring",2014,2,43,"Mat",4,156,45.0867860314225,0.0256410256410256,0.289017859175785
"34151","3PS","Spring",2014,2,44,"Imm",3,156,33.1525463256595,0.0192307692307692,0.212516322600382
"34152","3PS","Spring",2014,2,44,"Mat",9,156,99.4576389769786,0.0576923076923077,0.637548967801145
"34153","3PS","Spring",2014,2,45,"Imm",6,156,65.0088398240142,0.0384615384615385,0.416723332205219
"34154","3PS","Spring",2014,2,45,"Mat",5,156,54.1740331866785,0.032051282051282,0.347269443504349
"34155","3PS","Spring",2014,2,46,"Imm",5,156,53.1173276279547,0.032051282051282,0.340495689922787
"34156","3PS","Spring",2014,2,46,"Mat",4,156,42.4938621023638,0.0256410256410256,0.272396551938229
"34157","3PS","Spring",2014,2,47,"Imm",5,156,52.0836157338088,0.032051282051282,0.33386933162698
"34158","3PS","Spring",2014,2,47,"Mat",9,156,93.7505083208559,0.0576923076923077,0.600964796928564
"34159","3PS","Spring",2014,2,48,"Imm",3,156,30.6434383005026,0.0192307692307692,0.196432296798094
"34160","3PS","Spring",2014,2,48,"Mat",10,156,102.144794335009,0.0641025641025641,0.654774322660312
"34161","3PS","Spring",2014,2,49,"Imm",2,156,20.0332729918058,0.0128205128205128,0.12841841661414
"34162","3PS","Spring",2014,2,49,"Mat",9,156,90.1497284631262,0.0576923076923077,0.577882874763629
"34163","3PS","Spring",2014,2,50,"Imm",3,156,29.4692957223715,0.0192307692307692,0.188905741810074
"34164","3PS","Spring",2014,2,50,"Mat",7,156,68.7616900188669,0.0448717948717949,0.440780064223506
"34165","3PS","Spring",2014,2,51,"Imm",4,156,38.5350879681255,0.0256410256410256,0.247019794667471
"34166","3PS","Spring",2014,2,51,"Mat",15,156,144.506579880471,0.0961538461538462,0.926324230003017
"34167","3PS","Spring",2014,2,52,"Imm",1,156,9.4485651118638,0.00641025641025641,0.06056772507605
"34168","3PS","Spring",2014,2,52,"Mat",15,156,141.728476677957,0.0961538461538462,0.90851587614075
"34169","3PS","Spring",2014,2,53,"Imm",1,156,9.26738828987556,0.00641025641025641,0.05940633519151
"34170","3PS","Spring",2014,2,53,"Mat",6,156,55.6043297392534,0.0384615384615385,0.35643801114906
"34171","3PS","Spring",2014,2,54,"Mat",5,156,45.4507691647398,0.032051282051282,0.291351084389358
"34172","3PS","Spring",2014,2,55,"Mat",7,156,62.4174316930075,0.0448717948717949,0.400111741621843
"34173","3PS","Spring",2014,2,56,"Mat",9,156,78.7245366706783,0.0576923076923077,0.504644465837681
"34174","3PS","Spring",2014,2,57,"Mat",4,156,34.3250243833623,0.0256410256410256,0.220032207585656
"34175","3PS","Spring",2014,2,58,"Mat",4,156,33.6758068567159,0.0256410256410256,0.21587055677382
"34176","3PS","Spring",2014,2,59,"Mat",5,156,41.3008951885625,0.032051282051282,0.264749328131811
"34177","3PS","Spring",2014,2,60,"Mat",4,156,32.4194448694648,0.0256410256410256,0.207816954291441
"34178","3PS","Spring",2014,2,61,"Mat",2,156,15.905846152566,0.0128205128205128,0.101960552260039
"34179","3PS","Spring",2014,2,62,"Mat",1,156,7.80429107343655,0.00641025641025641,0.0500275068810035
"34180","3PS","Spring",2014,2,63,"Mat",2,156,15.3177865360718,0.0128205128205128,0.0981909393337935
"34181","3PS","Spring",2014,2,65,"Imm",1,156,7.37752027941876,0.00641025641025641,0.0472917966629408
"34182","3PS","Spring",2014,2,72,"Mat",1,156,6.484730248597,0.00641025641025641,0.0415687836448526
"34183","3PS","Spring",2014,2,74,"Mat",1,156,6.25390033124822,0.00641025641025641,0.0400891046874886
"34184","3PS","Spring",2014,2,78,"Mat",1,156,5.82162172085282,0.00641025641025641,0.0373180879541847
"34185","3PS","Spring",2015,1,8,"Imm",2,175,46.0851682268566,0.0114285714285714,0.26334381843918
"34186","3PS","Spring",2015,1,11,"Imm",1,175,21.6425567132752,0.00571428571428571,0.123671752647287
"34187","3PS","Spring",2015,1,12,"Imm",1,175,21.1960415002527,0.00571428571428571,0.121120237144301
"34188","3PS","Spring",2015,1,13,"Imm",18,175,373.66636235961,0.102857142857143,2.13523635634063
"34189","3PS","Spring",2015,1,14,"Imm",18,175,365.975061356482,0.102857142857143,2.09128606489419
"34190","3PS","Spring",2015,1,15,"Imm",15,175,298.709267712778,0.0857142857142857,1.70691010121587
"34191","3PS","Spring",2015,1,16,"Imm",23,175,448.616150411794,0.131428571428571,2.56352085949597
"34192","3PS","Spring",2015,1,17,"Imm",11,175,210.155510929643,0.0628571428571429,1.20088863388367
"34193","3PS","Spring",2015,1,18,"Imm",7,175,130.996228034358,0.04,0.748549874482047
"34194","3PS","Spring",2015,1,19,"Imm",16,175,293.295389807537,0.0914285714285714,1.67597365604307
"34195","3PS","Spring",2015,1,20,"Imm",18,175,323.217111158943,0.102857142857143,1.84695492090824
"34196","3PS","Spring",2015,1,21,"Imm",12,175,211.082382669189,0.0685714285714286,1.20618504382394
"34197","3PS","Spring",2015,1,22,"Imm",7,175,120.623031926173,0.04,0.689274468149561
"34198","3PS","Spring",2015,1,23,"Imm",9,175,151.931899596464,0.0514285714285714,0.868182283408365
"34199","3PS","Spring",2015,1,26,"Imm",12,175,190.497711023518,0.0685714285714286,1.08855834870582
"34200","3PS","Spring",2015,1,27,"Imm",4,175,62.2151954719182,0.0228571428571429,0.355515402696675
"34201","3PS","Spring",2015,1,28,"Imm",6,175,91.4386415670049,0.0342857142857143,0.522506523240028
"34202","3PS","Spring",2015,1,29,"Imm",5,175,74.6629071858048,0.0285714285714286,0.426645183918885
"34203","3PS","Spring",2015,1,30,"Imm",3,175,43.8962211268768,0.0171428571428571,0.250835549296439
